TARGETID,file_idx,parquet_file,row_in_file,abs_index
1496p022-8190,298,train-00298-of-00396.parquet,105,76691
1496p022-9328,298,train-00298-of-00396.parquet,116,76702
1496p022-9977,298,train-00298-of-00396.parquet,129,76715
1496p022-10060,298,train-00298-of-00396.parquet,130,76716
1496p022-10556,298,train-00298-of-00396.parquet,140,76726
1496p022-10863,298,train-00298-of-00396.parquet,148,76734
1496p022-10921,298,train-00298-of-00396.parquet,150,76736
1496p022-11672,298,train-00298-of-00396.parquet,157,76743
1496p022-12929,298,train-00298-of-00396.parquet,164,76750
1496p022-13691,298,train-00298-of-00396.parquet,175,76761
1496p022-13969,298,train-00298-of-00396.parquet,180,76766
1496p022-14900,298,train-00298-of-00396.parquet,199,76785
1496p022-16022,298,train-00298-of-00396.parquet,216,76802
1496p022-17202,298,train-00298-of-00396.parquet,231,76817
1496p022-17540,298,train-00298-of-00396.parquet,238,76824
1496p022-17712,298,train-00298-of-00396.parquet,241,76827
1496p022-17723,298,train-00298-of-00396.parquet,242,76828
1496p022-17823,298,train-00298-of-00396.parquet,245,76831
1496p022-17849,298,train-00298-of-00396.parquet,247,76833
1496p022-18607,299,train-00299-of-00396.parquet,4,76847
1496p022-19327,299,train-00299-of-00396.parquet,10,76853
1496p025-3243,299,train-00299-of-00396.parquet,41,76884
1496p025-3519,299,train-00299-of-00396.parquet,46,76889
1496p025-3734,299,train-00299-of-00396.parquet,47,76890
1496p025-4198,299,train-00299-of-00396.parquet,51,76894
1496p025-4591,299,train-00299-of-00396.parquet,56,76899
1496p025-5562,299,train-00299-of-00396.parquet,71,76914
1496p025-5740,299,train-00299-of-00396.parquet,75,76918
1496p025-5848,299,train-00299-of-00396.parquet,77,76920
1496p025-6804,299,train-00299-of-00396.parquet,86,76929
1496p025-7060,299,train-00299-of-00396.parquet,88,76931
1496p025-7278,299,train-00299-of-00396.parquet,91,76934
1496p025-7698,299,train-00299-of-00396.parquet,95,76938
1496p025-8086,299,train-00299-of-00396.parquet,100,76943
1496p025-8243,299,train-00299-of-00396.parquet,102,76945
1496p025-8427,299,train-00299-of-00396.parquet,104,76947
1496p025-10396,299,train-00299-of-00396.parquet,126,76969
1496p025-10568,299,train-00299-of-00396.parquet,127,76970
1496p025-13409,299,train-00299-of-00396.parquet,149,76992
1496p025-14419,299,train-00299-of-00396.parquet,163,77006
1496p025-14654,299,train-00299-of-00396.parquet,169,77012
1496p025-14754,299,train-00299-of-00396.parquet,173,77016
1496p025-15324,299,train-00299-of-00396.parquet,180,77023
1496p027-1308,299,train-00299-of-00396.parquet,204,77047
1496p027-2233,299,train-00299-of-00396.parquet,213,77056
1496p027-2614,299,train-00299-of-00396.parquet,221,77064
1496p027-3098,299,train-00299-of-00396.parquet,224,77067
1496p027-3928,299,train-00299-of-00396.parquet,231,77074
1496p027-4710,299,train-00299-of-00396.parquet,238,77081
1496p027-5095,299,train-00299-of-00396.parquet,240,77083
1496p027-5114,299,train-00299-of-00396.parquet,241,77084
1496p027-5136,299,train-00299-of-00396.parquet,242,77085
1496p027-5563,299,train-00299-of-00396.parquet,246,77089
1496p027-5642,299,train-00299-of-00396.parquet,247,77090
1496p027-6801,300,train-00300-of-00396.parquet,1,77101
1496p027-6994,300,train-00300-of-00396.parquet,5,77105
1496p027-7462,300,train-00300-of-00396.parquet,14,77114
1496p027-7981,300,train-00300-of-00396.parquet,25,77125
1496p027-8053,300,train-00300-of-00396.parquet,28,77128
1496p027-9523,300,train-00300-of-00396.parquet,47,77147
1496p027-11279,300,train-00300-of-00396.parquet,73,77173
1496p027-12122,300,train-00300-of-00396.parquet,83,77183
1496p027-13286,300,train-00300-of-00396.parquet,101,77201
1496p027-13537,300,train-00300-of-00396.parquet,108,77208
1496p027-13879,300,train-00300-of-00396.parquet,110,77210
1496p027-13990,300,train-00300-of-00396.parquet,114,77214
1496p027-14781,300,train-00300-of-00396.parquet,122,77222
1496p027-15193,300,train-00300-of-00396.parquet,129,77229
1496p027-15400,300,train-00300-of-00396.parquet,134,77234
1496p027-15425,300,train-00300-of-00396.parquet,135,77235
1496p027-15704,300,train-00300-of-00396.parquet,139,77239
1496p027-15909,300,train-00300-of-00396.parquet,142,77242
1496p027-16009,300,train-00300-of-00396.parquet,144,77244
1496p027-16869,300,train-00300-of-00396.parquet,160,77260
1496p030-13132,300,train-00300-of-00396.parquet,165,77265
1496p030-13552,300,train-00300-of-00396.parquet,171,77271
1496p030-13846,300,train-00300-of-00396.parquet,174,77274
1496p030-14711,300,train-00300-of-00396.parquet,182,77282
1496p030-14921,300,train-00300-of-00396.parquet,186,77286
1496p030-15593,300,train-00300-of-00396.parquet,193,77293
1496p030-15793,300,train-00300-of-00396.parquet,195,77295
1498p017-1159,300,train-00300-of-00396.parquet,200,77300
1498p017-6586,300,train-00300-of-00396.parquet,225,77325
1498p017-6761,300,train-00300-of-00396.parquet,226,77326
1498p017-6858,300,train-00300-of-00396.parquet,228,77328
1498p017-8082,300,train-00300-of-00396.parquet,236,77336
1498p017-8478,300,train-00300-of-00396.parquet,241,77341
1498p017-8872,300,train-00300-of-00396.parquet,246,77346
1498p017-9472,300,train-00300-of-00396.parquet,251,77351
1498p017-9513,300,train-00300-of-00396.parquet,252,77352
1498p017-10152,301,train-00301-of-00396.parquet,2,77359
1498p017-11627,301,train-00301-of-00396.parquet,9,77366
1498p017-11954,301,train-00301-of-00396.parquet,12,77369
1498p017-12099,301,train-00301-of-00396.parquet,14,77371
1498p017-12335,301,train-00301-of-00396.parquet,16,77373
1498p017-12537,301,train-00301-of-00396.parquet,22,77379
1498p017-13130,301,train-00301-of-00396.parquet,27,77384
1498p017-14156,301,train-00301-of-00396.parquet,35,77392
1498p017-14594,301,train-00301-of-00396.parquet,44,77401
1498p017-15338,301,train-00301-of-00396.parquet,50,77407
1498p017-15946,301,train-00301-of-00396.parquet,56,77413
1498p017-16421,301,train-00301-of-00396.parquet,60,77417
1498p017-17363,301,train-00301-of-00396.parquet,70,77427
1498p017-17684,301,train-00301-of-00396.parquet,78,77435
1498p017-17832,301,train-00301-of-00396.parquet,81,77438
1498p017-17892,301,train-00301-of-00396.parquet,82,77439
1498p017-18201,301,train-00301-of-00396.parquet,86,77443
1498p017-18366,301,train-00301-of-00396.parquet,90,77447
1498p017-18805,301,train-00301-of-00396.parquet,99,77456
1498p020-3415,301,train-00301-of-00396.parquet,117,77474
1498p020-8143,301,train-00301-of-00396.parquet,163,77520
1498p020-9931,301,train-00301-of-00396.parquet,175,77532
1498p020-10552,301,train-00301-of-00396.parquet,180,77537
1498p020-11691,301,train-00301-of-00396.parquet,193,77550
1498p020-11748,301,train-00301-of-00396.parquet,198,77555
1498p020-13085,301,train-00301-of-00396.parquet,214,77571
1498p020-13585,301,train-00301-of-00396.parquet,219,77576
1498p020-13650,301,train-00301-of-00396.parquet,221,77578
1498p020-15396,301,train-00301-of-00396.parquet,236,77593
1498p020-15597,301,train-00301-of-00396.parquet,239,77596
1498p020-16193,301,train-00301-of-00396.parquet,248,77605
1498p020-16711,301,train-00301-of-00396.parquet,254,77611
1498p020-18427,302,train-00302-of-00396.parquet,7,77621
1498p020-18664,302,train-00302-of-00396.parquet,9,77623
1498p020-18812,302,train-00302-of-00396.parquet,11,77625
1498p020-18858,302,train-00302-of-00396.parquet,12,77626
1498p022-1056,302,train-00302-of-00396.parquet,21,77635
1498p022-1849,302,train-00302-of-00396.parquet,35,77649
1498p022-1918,302,train-00302-of-00396.parquet,37,77651
1498p022-2199,302,train-00302-of-00396.parquet,41,77655
1498p022-2473,302,train-00302-of-00396.parquet,45,77659
1498p022-2740,302,train-00302-of-00396.parquet,49,77663
1498p022-2904,302,train-00302-of-00396.parquet,52,77666
1498p022-3190,302,train-00302-of-00396.parquet,57,77671
1498p022-3267,302,train-00302-of-00396.parquet,59,77673
1498p022-3346,302,train-00302-of-00396.parquet,63,77677
1498p022-3388,302,train-00302-of-00396.parquet,66,77680
1498p022-3402,302,train-00302-of-00396.parquet,68,77682
1498p022-3510,302,train-00302-of-00396.parquet,70,77684
1498p022-4152,302,train-00302-of-00396.parquet,80,77694
1498p022-4950,302,train-00302-of-00396.parquet,93,77707
1498p022-5389,302,train-00302-of-00396.parquet,99,77713
1498p022-6080,302,train-00302-of-00396.parquet,106,77720
1498p022-6559,302,train-00302-of-00396.parquet,112,77726
1498p022-7158,302,train-00302-of-00396.parquet,119,77733
1498p022-7539,302,train-00302-of-00396.parquet,121,77735
1498p022-7585,302,train-00302-of-00396.parquet,123,77737
1498p022-7914,302,train-00302-of-00396.parquet,130,77744
1498p022-8046,302,train-00302-of-00396.parquet,131,77745
1498p022-8906,302,train-00302-of-00396.parquet,138,77752
1498p022-9224,302,train-00302-of-00396.parquet,145,77759
1498p022-9620,302,train-00302-of-00396.parquet,154,77768
1498p022-10325,302,train-00302-of-00396.parquet,168,77782
1498p022-10495,302,train-00302-of-00396.parquet,173,77787
1498p022-10497,302,train-00302-of-00396.parquet,174,77788
1498p022-10524,302,train-00302-of-00396.parquet,176,77790
1498p022-13964,302,train-00302-of-00396.parquet,204,77818
1498p022-14132,302,train-00302-of-00396.parquet,206,77820
1498p022-14841,302,train-00302-of-00396.parquet,217,77831
1498p022-14846,302,train-00302-of-00396.parquet,218,77832
1498p022-16015,302,train-00302-of-00396.parquet,233,77847
1498p022-18149,302,train-00302-of-00396.parquet,253,77867
1498p022-18565,303,train-00303-of-00396.parquet,1,77872
1498p025-739,303,train-00303-of-00396.parquet,6,77877
1498p025-1227,303,train-00303-of-00396.parquet,9,77880
1498p025-1334,303,train-00303-of-00396.parquet,11,77882
1498p025-1531,303,train-00303-of-00396.parquet,14,77885
1498p025-1681,303,train-00303-of-00396.parquet,15,77886
1498p025-1826,303,train-00303-of-00396.parquet,17,77888
1498p025-1830,303,train-00303-of-00396.parquet,18,77889
1498p025-3177,303,train-00303-of-00396.parquet,28,77899
1498p025-3340,303,train-00303-of-00396.parquet,31,77902
1498p025-4649,303,train-00303-of-00396.parquet,59,77930
1498p025-5056,303,train-00303-of-00396.parquet,69,77940
1498p025-5343,303,train-00303-of-00396.parquet,75,77946
1498p025-5371,303,train-00303-of-00396.parquet,76,77947
1498p025-5476,303,train-00303-of-00396.parquet,78,77949
1498p025-7317,303,train-00303-of-00396.parquet,93,77964
1498p025-7474,303,train-00303-of-00396.parquet,97,77968
1498p025-8374,303,train-00303-of-00396.parquet,117,77988
1498p025-8407,303,train-00303-of-00396.parquet,118,77989
1498p025-8573,303,train-00303-of-00396.parquet,122,77993
1498p025-8747,303,train-00303-of-00396.parquet,125,77996
1498p025-9131,303,train-00303-of-00396.parquet,137,78008
1498p025-9180,303,train-00303-of-00396.parquet,140,78011
1498p025-9206,303,train-00303-of-00396.parquet,141,78012
1498p025-10139,303,train-00303-of-00396.parquet,158,78029
1498p025-10321,303,train-00303-of-00396.parquet,159,78030
1498p025-10443,303,train-00303-of-00396.parquet,165,78036
1498p025-11452,303,train-00303-of-00396.parquet,200,78071
1498p025-11466,303,train-00303-of-00396.parquet,201,78072
1498p025-11508,303,train-00303-of-00396.parquet,205,78076
1498p025-11626,303,train-00303-of-00396.parquet,212,78083
1498p025-11644,303,train-00303-of-00396.parquet,214,78085
1498p025-11837,303,train-00303-of-00396.parquet,219,78090
1498p025-12414,303,train-00303-of-00396.parquet,242,78113
1498p025-12781,303,train-00303-of-00396.parquet,251,78122
1498p025-13090,304,train-00304-of-00396.parquet,0,78128
1498p025-13399,304,train-00304-of-00396.parquet,3,78131
1498p025-13793,304,train-00304-of-00396.parquet,9,78137
1498p025-15142,304,train-00304-of-00396.parquet,33,78161
1498p025-15185,304,train-00304-of-00396.parquet,35,78163
1498p025-15422,304,train-00304-of-00396.parquet,39,78167
1498p025-15617,304,train-00304-of-00396.parquet,45,78173
1498p025-15635,304,train-00304-of-00396.parquet,46,78174
1498p025-15677,304,train-00304-of-00396.parquet,47,78175
1498p025-15722,304,train-00304-of-00396.parquet,49,78177
1498p025-15760,304,train-00304-of-00396.parquet,50,78178
1498p025-15764,304,train-00304-of-00396.parquet,51,78179
1498p025-16024,304,train-00304-of-00396.parquet,56,78184
1498p025-16331,304,train-00304-of-00396.parquet,64,78192
1498p025-16823,304,train-00304-of-00396.parquet,82,78210
1498p027-588,304,train-00304-of-00396.parquet,101,78229
1498p027-956,304,train-00304-of-00396.parquet,110,78238
1498p027-1216,304,train-00304-of-00396.parquet,116,78244
1498p027-1615,304,train-00304-of-00396.parquet,125,78253
1498p027-3012,304,train-00304-of-00396.parquet,137,78265
1498p027-3288,304,train-00304-of-00396.parquet,141,78269
1498p027-3945,304,train-00304-of-00396.parquet,151,78279
1498p027-4497,304,train-00304-of-00396.parquet,163,78291
1498p027-4721,304,train-00304-of-00396.parquet,166,78294
1498p027-5604,304,train-00304-of-00396.parquet,179,78307
1498p027-5695,304,train-00304-of-00396.parquet,182,78310
1498p027-5914,304,train-00304-of-00396.parquet,186,78314
1498p027-6046,304,train-00304-of-00396.parquet,194,78322
1498p027-6057,304,train-00304-of-00396.parquet,196,78324
1498p027-6199,304,train-00304-of-00396.parquet,204,78332
1498p027-6307,304,train-00304-of-00396.parquet,207,78335
1498p027-6389,304,train-00304-of-00396.parquet,211,78339
1498p027-6569,304,train-00304-of-00396.parquet,218,78346
1498p027-6589,304,train-00304-of-00396.parquet,219,78347
1498p027-6590,304,train-00304-of-00396.parquet,220,78348
1498p027-6604,304,train-00304-of-00396.parquet,221,78349
1498p027-6688,304,train-00304-of-00396.parquet,225,78353
1498p027-6722,304,train-00304-of-00396.parquet,226,78354
1498p027-6949,304,train-00304-of-00396.parquet,231,78359
1498p027-7047,304,train-00304-of-00396.parquet,235,78363
1498p027-7212,304,train-00304-of-00396.parquet,241,78369
1498p027-8199,305,train-00305-of-00396.parquet,9,78394
1498p027-8447,305,train-00305-of-00396.parquet,12,78397
1498p027-8594,305,train-00305-of-00396.parquet,16,78401
1498p027-8671,305,train-00305-of-00396.parquet,20,78405
1498p027-9200,305,train-00305-of-00396.parquet,28,78413
1498p027-10043,305,train-00305-of-00396.parquet,41,78426
1498p027-11066,305,train-00305-of-00396.parquet,60,78445
1498p027-12213,305,train-00305-of-00396.parquet,75,78460
1498p027-12327,305,train-00305-of-00396.parquet,79,78464
1498p027-12627,305,train-00305-of-00396.parquet,82,78467
1498p027-12729,305,train-00305-of-00396.parquet,84,78469
1498p027-12811,305,train-00305-of-00396.parquet,86,78471
1498p027-13213,305,train-00305-of-00396.parquet,94,78479
1498p027-14052,305,train-00305-of-00396.parquet,106,78491
1498p027-14116,305,train-00305-of-00396.parquet,110,78495
1498p027-14780,305,train-00305-of-00396.parquet,124,78509
1498p027-15406,305,train-00305-of-00396.parquet,134,78519
1498p027-16040,305,train-00305-of-00396.parquet,145,78530
1498p027-16820,305,train-00305-of-00396.parquet,153,78538
1498p030-888,305,train-00305-of-00396.parquet,157,78542
1498p030-1927,305,train-00305-of-00396.parquet,163,78548
1498p030-3474,305,train-00305-of-00396.parquet,179,78564
1498p030-3690,305,train-00305-of-00396.parquet,183,78568
1498p030-5192,305,train-00305-of-00396.parquet,195,78580
1498p030-5531,305,train-00305-of-00396.parquet,199,78584
1498p030-5722,305,train-00305-of-00396.parquet,200,78585
1498p030-6288,305,train-00305-of-00396.parquet,212,78597
1498p030-6531,305,train-00305-of-00396.parquet,215,78600
1498p030-7041,305,train-00305-of-00396.parquet,221,78606
1498p030-9950,305,train-00305-of-00396.parquet,249,78634
1498p030-10274,305,train-00305-of-00396.parquet,255,78640
1498p030-10510,306,train-00306-of-00396.parquet,5,78647
1498p030-10700,306,train-00306-of-00396.parquet,12,78654
1498p030-10749,306,train-00306-of-00396.parquet,13,78655
1498p030-10888,306,train-00306-of-00396.parquet,18,78660
1498p030-11009,306,train-00306-of-00396.parquet,23,78665
1498p030-11209,306,train-00306-of-00396.parquet,29,78671
1498p030-11981,306,train-00306-of-00396.parquet,47,78689
1498p030-12041,306,train-00306-of-00396.parquet,48,78690
1498p030-12216,306,train-00306-of-00396.parquet,51,78693
1498p030-12959,306,train-00306-of-00396.parquet,58,78700
1498p030-13138,306,train-00306-of-00396.parquet,62,78704
1498p030-13167,306,train-00306-of-00396.parquet,63,78705
1498p030-13269,306,train-00306-of-00396.parquet,64,78706
1498p030-13572,306,train-00306-of-00396.parquet,69,78711
1498p030-13669,306,train-00306-of-00396.parquet,73,78715
1498p030-14365,306,train-00306-of-00396.parquet,82,78724
1498p030-15338,306,train-00306-of-00396.parquet,93,78735
1498p030-15533,306,train-00306-of-00396.parquet,97,78739
1498p030-15576,306,train-00306-of-00396.parquet,99,78741
1498p030-16004,306,train-00306-of-00396.parquet,107,78749
1498p030-16020,306,train-00306-of-00396.parquet,109,78751
1498p030-16092,306,train-00306-of-00396.parquet,110,78752
1498p030-16251,306,train-00306-of-00396.parquet,113,78755
1498p030-16255,306,train-00306-of-00396.parquet,114,78756
1498p030-16353,306,train-00306-of-00396.parquet,117,78759
1498p030-16380,306,train-00306-of-00396.parquet,119,78761
1498p030-16462,306,train-00306-of-00396.parquet,123,78765
1498p030-16525,306,train-00306-of-00396.parquet,125,78767
1498p030-16669,306,train-00306-of-00396.parquet,130,78772
1498p030-16864,306,train-00306-of-00396.parquet,139,78781
1500p032-4489,306,train-00306-of-00396.parquet,141,78783
1500p032-4842,306,train-00306-of-00396.parquet,144,78786
1500p032-5591,306,train-00306-of-00396.parquet,151,78793
1500p032-10003,306,train-00306-of-00396.parquet,172,78814
1500p032-11178,306,train-00306-of-00396.parquet,186,78828
1500p032-11498,306,train-00306-of-00396.parquet,189,78831
1500p032-11815,306,train-00306-of-00396.parquet,193,78835
1500p032-12426,306,train-00306-of-00396.parquet,197,78839
1500p032-12591,306,train-00306-of-00396.parquet,199,78841
